Purpose, Direction, CountOfSurveyYear, Trips, StageDistance
Business, NHB, 1.00000, 0.87103, 3.33000
Business, NHB, 2.00000, 1.77565, 3.40000
Business, NHB, 1.00000, 1.46902, 3.40000
Business, NHB, 21.00000, 20.99648, 3.50000
Business, NHB, 2.00000, 1.88837, 3.50000
Business, NHB, 2.00000, 1.97976, 3.50000
Business, NHB, 5.00000, 4.61344, 3.60000
Business, NHB, 1.00000, 0.75409, 3.70000
Business, NHB, 2.00000, 1.62539, 3.80000
Business, NHB, 58.00000, 64.99941, 4.00000
Business, NHB, 4.00000, 4.17565, 4.00000
Business, NHB, 3.00000, 3.64020, 4.00000
Business, NHB, 1.00000, 1.36232, 4.10000
Business, NHB, 2.00000, 2.02943, 4.20000
Business, NHB, 2.00000, 1.68228, 4.30000
Business, NHB, 2.00000, 2.10597, 4.40000
Business, NHB, 18.00000, 20.31511, 4.50000
Business, NHB, 3.00000, 2.84913, 4.60000
Business, NHB, 1.00000, 0.99538, 4.80000
Business, NHB, 2.00000, 2.51112, 4.90000
Business, NHB, 93.00000, 95.76949, 5.00000
Business, NHB, 3.00000, 2.82285, 5.00000
Business, NHB, 3.00000, 3.35068, 5.10000
Business, NHB, 2.00000, 2.06092, 5.30000
Business, NHB, 3.00000, 2.83219, 5.40000
Business, NHB, 3.00000, 2.66816, 5.50000
Business, NHB, 3.00000, 2.86488, 5.60000
Business, NHB, 3.00000, 3.00581, 5.70000
Business, NHB, 1.00000, 1.02104, 5.80000
Business, NHB, 52.00000, 51.26081, 6.00000
Business, NHB, 4.00000, 4.12117, 6.00000
Business, NHB, 1.00000, 1.10302, 6.00000
Business, NHB, 2.00000, 2.23312, 6.20000
Business, NHB, 3.00000, 2.88242, 6.40000
Business, NHB, 7.00000, 7.24221, 6.42000
Business, NHB, 1.00000, 1.30792, 6.42000
Business, NHB, 1.00000, 0.76178, 6.44000
Business, NHB, 1.00000, 0.76178, 6.44000
Business, NHB, 1.00000, 0.76178, 6.44000
Business, NHB, 4.00000, 4.02389, 6.50000
Business, NHB, 1.00000, 1.36232, 6.60000
Business, NHB, 14.00000, 10.85321, 6.90000
Business, NHB, 34.00000, 34.70633, 7.00000
Business, NHB, 3.00000, 2.52536, 7.00000
Business, NHB, 2.00000, 3.03417, 7.00000
Business, NHB, 1.00000, 0.96914, 7.20000
Business, NHB, 1.00000, 0.83956, 7.30000
Business, NHB, 6.00000, 6.09703, 7.50000
Business, NHB, 1.00000, 0.89309, 7.70000
Business, NHB, 42.00000, 46.62741, 8.00000
Business, NHB, 1.00000, 1.27124, 8.00000
Business, NHB, 1.00000, 0.78020, 8.30000
Business, NHB, 4.00000, 3.20225, 8.50000
Business, NHB, 1.00000, 1.36232, 8.60000
Business, NHB, 1.00000, 1.13160, 8.90000
Business, NHB, 22.00000, 22.23053, 9.00000
Business, NHB, 5.00000, 4.43160, 9.00000
Business, NHB, 3.00000, 2.23509, 9.30000
Business, NHB, 2.00000, 2.27844, 9.40000
Business, NHB, 1.00000, 0.97597, 9.50000
Business, NHB, 1.00000, 1.04013, 9.70000
Business, NHB, 62.00000, 64.28333, 10.00000
Business, NHB, 1.00000, 1.14152, 10.10000
Business, NHB, 1.00000, 1.07897, 10.25000
Business, NHB, 1.00000, 1.06189, 10.30000
Business, NHB, 1.00000, 0.83956, 10.40000
Business, NHB, 1.00000, 1.24807, 10.50000
Business, NHB, 1.00000, 0.85148, 10.90000
Business, NHB, 28.00000, 32.93977, 11.00000
Business, NHB, 1.00000, 1.06189, 11.30000
Business, NHB, 1.00000, 1.02104, 11.40000
Business, NHB, 1.00000, 1.33069, 11.50000
Business, NHB, 1.00000, 1.25556, 11.80000
Business, NHB, 49.00000, 50.23907, 12.00000
Business, NHB, 2.00000, 2.32089, 12.00000
Business, NHB, 1.00000, 0.81757, 12.10000
Business, NHB, 1.00000, 1.74144, 12.30000
Business, NHB, 5.00000, 6.88793, 12.50000
Business, NHB, 1.00000, 0.89309, 12.80000
Business, NHB, 17.00000, 15.31787, 13.00000
Business, NHB, 1.00000, 1.09843, 13.50000
Business, NHB, 16.00000, 15.10456, 14.00000
Business, NHB, 4.00000, 4.57947, 14.00000
Business, NHB, 1.00000, 1.07897, 14.25000
Business, NHB, 1.00000, 0.93953, 14.30000
Business, NHB, 2.00000, 2.40516, 14.40000
Business, NHB, 2.00000, 1.32010, 14.40000
Business, NHB, 1.00000, 0.77931, 14.50000
Business, NHB, 2.00000, 1.50818, 14.80000
Business, NHB, 22.00000, 22.23604, 15.00000
Business, NHB, 1.00000, 0.96971, 15.10000
Business, NHB, 1.00000, 1.11051, 15.20000
Business, NHB, 1.00000, 0.66005, 15.30000
Business, NHB, 33.00000, 31.16940, 16.00000
Business, NHB, 1.00000, 0.87361, 16.00000
Business, NHB, 1.00000, 1.14735, 16.20000
Business, NHB, 1.00000, 1.02104, 16.30000
Business, NHB, 2.00000, 1.84074, 16.50000
Business, NHB, 17.00000, 17.00707, 17.00000
Business, NHB, 1.00000, 0.87361, 17.00000
Business, NHB, 1.00000, 1.09843, 17.10000
Business, NHB, 4.00000, 3.90844, 17.50000
Business, NHB, 1.00000, 0.77795, 17.60000
Business, NHB, 28.00000, 26.77447, 18.00000
Business, NHB, 2.00000, 1.93545, 18.00000
Business, NHB, 1.00000, 0.93953, 18.10000
Business, NHB, 1.00000, 1.02104, 18.20000
Business, NHB, 3.00000, 2.92517, 18.50000
Business, NHB, 18.00000, 17.29037, 19.00000
Business, NHB, 22.00000, 21.62646, 20.00000
Business, NHB, 2.00000, 2.04649, 20.00000
Business, NHB, 1.00000, 0.92362, 20.00000
Business, NHB, 1.00000, 1.11051, 20.30000
Business, NHB, 6.00000, 6.10819, 21.00000
Business, NHB, 14.00000, 13.18881, 22.00000
Business, NHB, 1.00000, 1.30792, 22.00000
Business, NHB, 1.00000, 1.11051, 22.10000
Business, NHB, 1.00000, 1.20692, 22.50000
Business, NHB, 1.00000, 1.13160, 22.60000
Business, NHB, 1.00000, 0.77736, 22.70000
Business, NHB, 1.00000, 1.13160, 22.80000
Business, NHB, 9.00000, 8.03518, 23.00000
Business, NHB, 1.00000, 1.20176, 23.40000
Business, NHB, 12.00000, 12.95507, 24.00000
Business, NHB, 14.00000, 14.02350, 25.00000
Business, NHB, 1.00000, 0.83513, 25.00000
Business, NHB, 1.00000, 1.18132, 25.40000
Business, NHB, 1.00000, 1.24807, 25.50000
Business, NHB, 1.00000, 1.11051, 25.70000
Business, NHB, 2.00000, 2.45073, 25.80000
Business, NHB, 7.00000, 7.08168, 26.00000
Business, NHB, 7.00000, 7.84893, 27.00000
Business, NHB, 1.00000, 0.89472, 27.50000
Business, NHB, 1.00000, 0.91126, 27.70000
Business, NHB, 8.00000, 8.33311, 28.00000
Business, NHB, 3.00000, 2.61341, 29.00000
Business, NHB, 7.00000, 6.33612, 30.00000
Business, NHB, 8.00000, 7.23639, 31.00000
Business, NHB, 3.00000, 3.02893, 32.00000
Business, NHB, 7.00000, 7.79698, 33.00000
Business, NHB, 1.00000, 1.30792, 33.00000
Business, NHB, 2.00000, 2.04523, 34.00000
Business, NHB, 8.00000, 8.11399, 35.00000
Business, NHB, 1.00000, 1.30792, 35.00000
Business, NHB, 2.00000, 1.69056, 36.00000
Business, NHB, 3.00000, 2.88279, 37.00000
Business, NHB, 2.00000, 2.24216, 38.00000
Business, NHB, 1.00000, 0.87361, 38.00000
Business, NHB, 6.00000, 6.01260, 39.00000
Business, NHB, 3.00000, 3.36006, 40.00000
Business, NHB, 7.00000, 7.90083, 42.00000
Business, NHB, 3.00000, 1.97537, 43.00000
Business, NHB, 2.00000, 1.65842, 44.00000
Business, NHB, 7.00000, 8.49949, 45.00000
Business, NHB, 4.00000, 4.93671, 46.00000
Business, NHB, 1.00000, 1.04338, 47.00000
Business, NHB, 1.00000, 0.93317, 47.50000
Business, NHB, 2.00000, 2.01149, 48.00000
Business, NHB, 2.00000, 2.51112, 48.50000
Business, NHB, 4.00000, 4.03950, 50.00000
Business, NHB, 3.00000, 3.25169, 51.00000
Business, NHB, 1.00000, 1.00983, 52.00000
Business, NHB, 1.00000, 1.48425, 53.00000
Business, NHB, 3.00000, 2.79952, 53.40000
Business, NHB, 1.00000, 0.93317, 53.40000
Business, NHB, 1.00000, 0.93317, 53.40000
Business, NHB, 3.00000, 3.22181, 54.00000
Business, NHB, 1.00000, 0.92152, 54.00000
Business, NHB, 1.00000, 1.12012, 55.00000
Business, NHB, 1.00000, 0.82177, 56.00000
Business, NHB, 4.00000, 3.26424, 57.00000
Business, NHB, 2.00000, 1.39552, 57.60000
Business, NHB, 1.00000, 0.88272, 57.70000
Business, NHB, 3.00000, 3.14689, 58.00000
Business, NHB, 3.00000, 3.33153, 60.00000
Business, NHB, 1.00000, 1.30792, 61.00000
Business, NHB, 1.00000, 0.77755, 62.00000
Business, NHB, 1.00000, 1.14958, 63.00000
Business, NHB, 2.00000, 1.93897, 63.00000
Business, NHB, 1.00000, 0.98600, 63.10000
Business, NHB, 1.00000, 1.48425, 64.00000
Business, NHB, 3.00000, 2.85716, 65.00000
Business, NHB, 1.00000, 1.71005, 69.00000
Business, NHB, 3.00000, 3.93737, 70.00000
Business, NHB, 1.00000, 0.89669, 75.00000
Business, NHB, 1.00000, 0.98666, 75.90000
Business, NHB, 1.00000, 0.91769, 76.00000
Business, NHB, 2.00000, 1.66954, 77.00000
Business, NHB, 1.00000, 1.30792, 83.00000
Business, NHB, 1.00000, 0.89010, 84.00000
Business, NHB, 1.00000, 0.89175, 90.00000
Business, NHB, 2.00000, 2.29917, 95.00000
Business, NHB, 1.00000, 0.82177, 106.00000
Business, NHB, 1.00000, 1.01219, 110.00000
Business, NHB, 1.00000, 0.84431, 110.00000
Business, NHB, 1.00000, 0.94829, 111.00000
Business, NHB, 1.00000, 1.36457, 0.50000
Business, NHB, 1.00000, 0.90948, 0.60000
Business, NHB, 6.00000, 6.78834, 1.00000
Business, NHB, 1.00000, 1.36232, 1.10000
Business, NHB, 7.00000, 6.47489, 1.20000
Business, NHB, 3.00000, 2.37018, 1.30000
Business, NHB, 1.00000, 1.02867, 1.50000
Business, NHB, 10.00000, 10.30684, 2.00000
Business, NHB, 4.00000, 4.44813, 2.50000
Business, NHB, 3.00000, 2.37018, 2.80000
Business, NHB, 9.00000, 9.71975, 3.00000
Business, NHB, 2.00000, 2.03321, 3.50000
Business, NHB, 4.00000, 3.88732, 4.00000
Business, NHB, 1.00000, 0.81187, 4.50000
Business, NHB, 9.00000, 9.11032, 5.00000
Business, NHB, 4.00000, 3.45824, 6.00000
Business, NHB, 2.00000, 1.65115, 6.44000
Business, NHB, 2.00000, 2.00935, 7.00000
Business, NHB, 5.00000, 5.94856, 9.00000
Business, NHB, 2.00000, 1.72423, 10.00000
Business, NHB, 2.00000, 2.24780, 11.00000
Business, NHB, 2.00000, 1.79286, 11.60000
Business, NHB, 1.00000, 1.11573, 12.00000
Business, NHB, 3.00000, 2.40216, 13.00000
Business, NHB, 9.00000, 9.29572, 14.00000
Business, NHB, 1.00000, 1.11573, 15.00000
Business, NHB, 2.00000, 1.82397, 15.20000
Business, NHB, 2.00000, 2.24780, 17.00000
Business, NHB, 1.00000, 0.95718, 18.00000
Business, NHB, 3.00000, 2.47673, 18.40000
Business, NHB, 1.00000, 1.17273, 19.00000
Business, NHB, 1.00000, 0.82558, 19.70000
Business, NHB, 2.00000, 2.22087, 20.00000
Business, NHB, 1.00000, 0.96850, 23.00000
Business, NHB, 2.00000, 2.03873, 24.00000
Business, NHB, 2.00000, 1.95646, 31.00000
Business, NHB, 1.00000, 1.01071, 38.00000
Business, NHB, 2.00000, 2.24780, 40.00000
Business, NHB, 2.00000, 2.23883, 44.00000
Business, NHB, 2.00000, 2.24780, 45.00000
Business, NHB, 1.00000, 1.21282, 65.00000
Business, NHB, 2.00000, 2.62652, 68.00000
Business, NHB, 1.00000, 1.11319, 0.70000
Business, NHB, 1.00000, 0.83082, 0.80000
Business, NHB, 1.00000, 0.76077, 1.00000
Business, NHB, 2.00000, 2.08602, 2.50000
Business, NHB, 2.00000, 1.68587, 3.00000
Business, NHB, 2.00000, 2.94195, 4.00000
Business, NHB, 1.00000, 1.05285, 4.20000
Business, NHB, 4.00000, 3.84199, 5.00000
Business, NHB, 1.00000, 0.96120, 5.30000
Business, NHB, 1.00000, 1.14833, 6.00000
Business, NHB, 3.00000, 2.34745, 7.00000
Business, NHB, 2.00000, 1.77988, 8.00000
Business, NHB, 1.00000, 0.79861, 8.50000
Business, NHB, 1.00000, 0.79861, 9.00000
Business, NHB, 7.00000, 6.24130, 10.00000
Business, NHB, 3.00000, 2.82695, 10.00000
Business, NHB, 2.00000, 1.75791, 10.00000
Business, NHB, 2.00000, 1.97651, 11.00000
Business, NHB, 1.00000, 0.96030, 11.30000
Business, NHB, 2.00000, 2.18172, 12.00000
Business, NHB, 5.00000, 4.84363, 13.00000
Business, NHB, 6.00000, 5.14695, 14.00000
Business, NHB, 4.00000, 4.29546, 15.00000
Business, NHB, 1.00000, 1.07737, 16.00000
Business, NHB, 1.00000, 0.92852, 16.50000
Business, NHB, 1.00000, 1.24807, 17.00000
Business, NHB, 3.00000, 3.36945, 18.00000
Business, NHB, 1.00000, 1.37373, 18.70000
Business, NHB, 1.00000, 1.11051, 19.30000
Business, NHB, 1.00000, 1.32751, 20.00000
Business, NHB, 1.00000, 1.30672, 21.90000
Business, NHB, 3.00000, 3.50726, 23.00000
Business, NHB, 1.00000, 0.79341, 26.00000
Business, NHB, 1.00000, 0.80851, 26.50000
Business, NHB, 1.00000, 1.37373, 30.00000
Business, NHB, 2.00000, 2.21039, 31.00000
Business, NHB, 1.00000, 0.87179, 31.50000
Business, NHB, 1.00000, 1.05467, 32.00000
Business, NHB, 1.00000, 1.02278, 33.00000
Business, NHB, 1.00000, 1.10415, 35.00000
Business, NHB, 1.00000, 0.82496, 37.00000
Business, NHB, 1.00000, 1.17392, 39.00000
Business, NHB, 2.00000, 1.97860, 40.00000
Business, NHB, 1.00000, 0.93617, 42.00000
Business, NHB, 1.00000, 0.98671, 43.70000
Business, NHB, 1.00000, 1.44259, 45.00000
Business, NHB, 1.00000, 0.75053, 48.00000
Business, NHB, 1.00000, 1.24807, 54.00000
Business, NHB, 1.00000, 1.24292, 58.00000
Business, NHB, 1.00000, 0.88684, 60.00000
Business, NHB, 2.00000, 1.97160, 67.00000
Business, NHB, 1.00000, 0.83082, 68.00000
Business, NHB, 1.00000, 0.78866, 70.00000
Business, NHB, 1.00000, 0.91043, 83.00000
Business, NHB, 1.00000, 0.73052, 103.00000
Business, NHB, 1.00000, 0.80746, 141.00000
Business, NHB, 1.00000, 1.16716, 5.70000
Business, NHB, 1.00000, 0.92456, 9.50000
Business, NHB, 2.00000, 1.89769, 10.00000
Business, NHB, 1.00000, 0.99524, 11.00000
Business, NHB, 5.00000, 3.51076, 13.00000
Business, NHB, 1.00000, 0.70215, 13.00000
Business, NHB, 1.00000, 1.16927, 15.00000
Business, NHB, 2.00000, 2.17388, 17.00000
Business, NHB, 1.00000, 1.22178, 18.50000
Business, NHB, 1.00000, 0.87179, 19.00000
Business, NHB, 1.00000, 0.98586, 19.60000
Business, NHB, 1.00000, 1.16927, 22.00000
Business, NHB, 3.00000, 2.27396, 30.00000
Business, NHB, 1.00000, 1.07629, 32.10000
Business, NHB, 1.00000, 0.90397, 36.00000
Business, NHB, 1.00000, 1.07094, 37.00000
Business, NHB, 1.00000, 1.45049, 39.00000
Business, NHB, 1.00000, 1.12065, 45.00000
Business, NHB, 1.00000, 0.96162, 46.00000
Business, NHB, 1.00000, 0.99583, 51.00000
Business, NHB, 1.00000, 1.33946, 56.00000
Business, NHB, 1.00000, 0.82285, 57.00000
Business, NHB, 1.00000, 1.04964, 58.00000
Business, NHB, 1.00000, 1.19276, 70.00000
Business, NHB, 2.00000, 1.95584, 75.00000
Business, NHB, 1.00000, 1.03986, 77.90000
Business, NHB, 1.00000, 1.14741, 81.00000
Business, NHB, 1.00000, 0.97188, 87.00000
Business, NHB, 1.00000, 1.26985, 90.00000
Business, NHB, 1.00000, 0.80746, 91.00000
Business, NHB, 1.00000, 1.12395, 106.00000
Business, NHB, 2.00000, 2.48416, 110.00000
Business, NHB, 1.00000, 0.79771, 112.00000
Business, NHB, 1.00000, 0.82462, 118.00000
Business, NHB, 1.00000, 0.91713, 132.00000
Business, TH, 1.00000, 0.76381, 233.00000
Business, TH, 1.00000, 0.75785, 249.50000
Business, TH, 1.00000, 1.05433, 252.00000
Business, TH, 1.00000, 0.95213, 280.00000
Business, TH, 1.00000, 0.98600, 144.00000
Business, TH, 1.00000, 1.68329, 180.00000
Business, TH, 1.00000, 1.13893, 246.00000
Business, TH, 1.00000, 1.02464, 6.00000
Business, TH, 1.00000, 1.25242, 70.00000
Business, TH, 1.00000, 0.88173, 150.00000
Business, TH, 1.00000, 1.16718, 164.00000
Business, TH, 1.00000, 1.03795, 184.00000
Business, TH, 1.00000, 1.17572, 240.00000
Business, TH, 1.00000, 1.09684, 7.00000
Business, TH, 1.00000, 0.90379, 10.00000
Business, TH, 1.00000, 0.87126, 18.00000
Business, TH, 1.00000, 1.80532, 23.00000
Business, TH, 1.00000, 1.80532, 24.00000
Business, TH, 1.00000, 1.80532, 25.00000
Business, TH, 1.00000, 0.99524, 29.00000
Business, TH, 1.00000, 0.98586, 33.70000
Business, TH, 3.00000, 2.94357, 35.00000
Business, TH, 1.00000, 0.75747, 36.90000
Business, TH, 4.00000, 3.62212, 37.50000
Business, TH, 1.00000, 0.90553, 37.50000
Business, TH, 1.00000, 0.90553, 37.50000
Business, TH, 3.00000, 3.11295, 40.00000
Business, TH, 2.00000, 2.15204, 41.00000
Business, TH, 1.00000, 0.94866, 53.00000
Business, TH, 1.00000, 0.81065, 62.00000
Business, TH, 1.00000, 1.26435, 64.60000
Business, TH, 1.00000, 1.08938, 70.00000
Business, TH, 1.00000, 1.37034, 75.00000
Business, TH, 1.00000, 1.13751, 89.50000
Business, TH, 2.00000, 1.69666, 90.00000
Business, TH, 1.00000, 0.94866, 108.00000
Business, TH, 2.00000, 1.78361, 110.00000
Business, TH, 1.00000, 0.83976, 115.00000
Business, TH, 1.00000, 0.95505, 121.00000
Business, TH, 1.00000, 1.37034, 130.00000
Business, TH, 1.00000, 0.91143, 145.00000
Business, TH, 1.00000, 0.91941, 148.00000
Business, TH, 1.00000, 0.89975, 169.00000
Business, TH, 1.00000, 0.95439, 60.00000
Business, TH, 1.00000, 0.94390, 101.00000
Business, TH, 1.00000, 0.73916, 121.00000
Business, TH, 1.00000, 0.95374, 136.00000
Business, TH, 2.00000, 1.88068, 140.00000
Business, TH, 2.00000, 2.05653, 143.00000
Business, TH, 1.00000, 1.36126, 180.00000
Business, TH, 1.00000, 1.24517, 186.00000
Business, TH, 1.00000, 0.77368, 198.00000
Business, TH, 1.00000, 0.74422, 0.10000
Business, TH, 4.00000, 3.53764, 0.25000
Business, TH, 2.00000, 1.68542, 0.30000
Business, TH, 8.00000, 7.93575, 0.50000
Business, TH, 5.00000, 5.11136, 0.50000
Business, TH, 1.00000, 1.29359, 0.60000
Business, TH, 1.00000, 1.24173, 0.70000
Business, TH, 2.00000, 2.12765, 0.75000
Business, TH, 1.00000, 0.81187, 0.80000
Business, TH, 64.00000, 65.25330, 1.00000
Business, TH, 2.00000, 1.71853, 1.00000
Business, TH, 6.00000, 6.80408, 1.00000
Business, TH, 1.00000, 0.84271, 1.10000
Business, TH, 1.00000, 0.78657, 1.20000
Business, TH, 2.00000, 2.14252, 1.30000
Business, TH, 23.00000, 24.74732, 1.50000
Business, TH, 6.00000, 6.35123, 1.50000
Business, TH, 1.00000, 0.95663, 1.50000
Business, TH, 1.00000, 1.31919, 1.70000
Business, TH, 3.00000, 2.59858, 1.90000
Business, TH, 46.00000, 46.87182, 2.00000
Business, TH, 4.00000, 4.33074, 2.00000
Business, TH, 5.00000, 4.96865, 2.00000
Business, TH, 3.00000, 2.63465, 2.10000
Business, TH, 2.00000, 2.39309, 2.20000
Business, TH, 2.00000, 2.27916, 2.25000
Business, TH, 2.00000, 1.77836, 2.30000
Business, TH, 2.00000, 1.87193, 2.40000
Business, TH, 11.00000, 11.74920, 2.50000
Business, TH, 2.00000, 2.21933, 2.50000
Business, TH, 6.00000, 6.81185, 2.70000
Business, TH, 2.00000, 3.08624, 2.86000
Business, TH, 59.00000, 61.48651, 3.00000
Business, TH, 5.00000, 5.38989, 3.00000
Business, TH, 3.00000, 3.21442, 3.00000
Business, TH, 1.00000, 0.91999, 3.10000
Business, TH, 1.00000, 1.36232, 3.20000
Business, TH, 2.00000, 2.11875, 3.30000
Business, TH, 3.00000, 3.35584, 3.40000
Business, TH, 3.00000, 3.34458, 3.50000
Business, TH, 2.00000, 1.97020, 3.60000
Business, TH, 2.00000, 1.84230, 3.70000
Business, TH, 2.00000, 1.74099, 3.80000
Business, TH, 2.00000, 1.74200, 3.90000
Business, TH, 53.00000, 53.11788, 4.00000
Business, TH, 2.00000, 1.91597, 4.00000
Business, TH, 1.00000, 1.33470, 4.00000
Business, TH, 6.00000, 5.57430, 4.20000
Business, TH, 2.00000, 2.29914, 4.30000
Business, TH, 1.00000, 1.36232, 4.30000
Business, TH, 1.00000, 0.84271, 4.40000
Business, TH, 6.00000, 6.21175, 4.50000
Business, TH, 1.00000, 0.86561, 4.50000
Business, TH, 1.00000, 0.86561, 4.50000
Business, TH, 1.00000, 0.90682, 4.75000
Business, TH, 47.00000, 48.30392, 5.00000
Business, TH, 4.00000, 3.42865, 5.00000
Business, TH, 4.00000, 4.73008, 5.00000
Business, TH, 1.00000, 0.62614, 5.10000
Business, TH, 3.00000, 2.79952, 5.20000
Business, TH, 1.00000, 0.93317, 5.20000
Business, TH, 1.00000, 0.93317, 5.20000
Business, TH, 3.00000, 3.80014, 5.50000
Business, TH, 1.00000, 0.97641, 5.50000
Business, TH, 3.00000, 3.02039, 5.60000
Business, TH, 1.00000, 1.10883, 5.80000
Business, TH, 48.00000, 53.67402, 6.00000
Business, TH, 7.00000, 7.12488, 6.00000
Business, TH, 1.00000, 1.21232, 6.00000
Business, TH, 1.00000, 1.54312, 6.40000
Business, TH, 1.00000, 1.30792, 6.42000
Business, TH, 1.00000, 1.27695, 6.50000
Business, TH, 1.00000, 1.36232, 6.60000
Business, TH, 1.00000, 1.17570, 6.80000
Business, TH, 2.00000, 2.28477, 6.90000
Business, TH, 26.00000, 25.40969, 7.00000
Business, TH, 3.00000, 3.45542, 7.00000
Business, TH, 1.00000, 1.08849, 7.00000
Business, TH, 3.00000, 3.60107, 7.10000
Business, TH, 2.00000, 1.59135, 7.20000
Business, TH, 1.00000, 0.88180, 7.20000
Business, TH, 2.00000, 1.53661, 7.40000
Business, TH, 2.00000, 2.48061, 7.50000
Business, TH, 2.00000, 2.08166, 7.60000
Business, TH, 29.00000, 29.32510, 8.00000
Business, TH, 1.00000, 0.90955, 8.00000
Business, TH, 1.00000, 0.88423, 8.10000
Business, TH, 3.00000, 2.79015, 8.40000
Business, TH, 1.00000, 0.94197, 8.50000
Business, TH, 1.00000, 0.94197, 8.50000
Business, TH, 25.00000, 23.45255, 9.00000
Business, TH, 1.00000, 0.86831, 9.00000
Business, TH, 2.00000, 1.96791, 9.00000
Business, TH, 1.00000, 0.93953, 9.10000
Business, TH, 3.00000, 2.74758, 9.50000
Business, TH, 1.00000, 0.82832, 9.80000
Business, TH, 33.00000, 31.93540, 10.00000
Business, TH, 1.00000, 1.29948, 10.00000
Business, TH, 1.00000, 0.93953, 10.30000
Business, TH, 5.00000, 4.66419, 10.50000
Business, TH, 8.00000, 7.72888, 11.00000
Business, TH, 1.00000, 0.92809, 11.00000
Business, TH, 1.00000, 0.92809, 11.00000
Business, TH, 1.00000, 0.83849, 11.10000
Business, TH, 5.00000, 4.82975, 11.50000
Business, TH, 1.00000, 0.83849, 11.70000
Business, TH, 1.00000, 1.51624, 11.90000
Business, TH, 15.00000, 13.99516, 12.00000
Business, TH, 2.00000, 1.53933, 12.00000
Business, TH, 2.00000, 1.80535, 12.00000
Business, TH, 1.00000, 1.24208, 12.40000
Business, TH, 1.00000, 0.86399, 12.42000
Business, TH, 2.00000, 1.74433, 12.50000
Business, TH, 15.00000, 13.96129, 13.00000
Business, TH, 1.00000, 0.82157, 13.00000
Business, TH, 1.00000, 0.94322, 13.00000
Business, TH, 2.00000, 2.36264, 13.10000
Business, TH, 1.00000, 1.12993, 13.20000
Business, TH, 1.00000, 1.09843, 13.40000
Business, TH, 5.00000, 4.86227, 13.50000
Business, TH, 1.00000, 1.18132, 13.60000
Business, TH, 1.00000, 1.18132, 13.60000
Business, TH, 1.00000, 0.88133, 13.90000
Business, TH, 11.00000, 12.16316, 14.00000
Business, TH, 1.00000, 1.91404, 14.00000
Business, TH, 1.00000, 0.92321, 14.50000
Business, TH, 2.00000, 2.09512, 14.80000
Business, TH, 21.00000, 22.58579, 15.00000
Business, TH, 1.00000, 1.37451, 15.00000
Business, TH, 3.00000, 3.94467, 15.20000
